handle,name,platform,niche,followers,avg_engagement_rate,location,verified,fake_followers_pct
@anatoly_pranks,ANATOLY,tiktok,lifestyle,24800000.0,5.77,,FALSE,0.0
@livbedumb,Olivia Rodrigo,tiktok,lifestyle,24800000.0,10.99,,TRUE,0.0
@nickyjamtv,NickyJamTV,youtube,lifestyle,24800000.0,50,,FALSE,0.0
@aphmau,Aphmau,youtube,gaming,24800000.0,20.36,,FALSE,0.0
@dualipa,Dua Lipa,youtube,food,24700000.0,3.72,GB,FALSE,0.0
@glentyoutube,????Ð¢,youtube,lifestyle,24700000.0,22.06,,FALSE,0.0
@rihannavevo,RihannaVEVO,youtube,music,24700000.0,50,,FALSE,0.0
@yudistardhana,Yudist Ardhana,youtube,lifestyle,24600000.0,7.74,,FALSE,0.0
@pragativermaaashorts,Pragati Verma Shorts,youtube,business,24600000.0,36.81,,FALSE,0.0
@yana.chirkina,YANA CHIRKINA,youtube,lifestyle,24600000.0,13.09,,FALSE,0.0
@yuya,Yuya,youtube,lifestyle,24500000.0,15.77,,FALSE,0.0
@amitbhadana,Amit Bhadana,youtube,lifestyle,24400000.0,50,,FALSE,0.0
@eminemvevo,EminemVEVO,youtube,music,24300000.0,50,,FALSE,0.0
@ranwafamilyofficial,Ranwa Family,youtube,comedy,24300000.0,39.75,,FALSE,0.0
@coryxkenshin,CoryxKenshin,youtube,lifestyle,24300000.0,23.02,US,FALSE,0.0
@boxtoxtv,boxtoxtv,youtube,business,24200000.0,31.99,,FALSE,0.0
@katyperryvevo,KatyPerryVEVO,youtube,music,24200000.0,50,,FALSE,0.0
@superstar_lalli_dada,Superstar lalli dada,youtube,lifestyle,24200000.0,48.4,,FALSE,0.0
@drossrotzank,DrossRotzank,youtube,lifestyle,24100000.0,14.73,AR,FALSE,0.0
@cadelandmia,Cadel and Mia,youtube,lifestyle,24100000.0,17.68,,FALSE,0.0
@lyricalemonade,Lyrical Lemonade,youtube,music,24100000.0,50,,FALSE,0.0
@howridiculous,How Ridiculous,youtube,lifestyle,24000000.0,50,,FALSE,0.0
@chaorenbuhuifei520,è¶äººä¸ä¼é£?youtube,comedy,23900000,17.22,,FALSE,0,
@jamescharles,James Charles,youtube,lifestyle,23900000.0,28.48,,FALSE,0.0
@troomtroom,Troom Troom,youtube,beauty,23800000.0,14.41,,FALSE,0.0
@johnyfamilyshow,Johny FamilyShow,youtube,lifestyle,23700000.0,50,,FALSE,0.0
@technicalguruji,Technical Guruji,youtube,food,23700000.0,3.06,IN,FALSE,0.0
@samayranarulaofficial,Samayra Narula Official,youtube,comedy,23700000.0,44.77,,FALSE,0.0
@straykids,Stray Kids,youtube,lifestyle,23700000.0,23.39,,FALSE,0.0
@pandashorts,Panda Shorts,youtube,comedy,23600000.0,40.02,,FALSE,0.0
@loganpaulvlogs,Logan Paul,youtube,lifestyle,23600000.0,33.2,US,FALSE,0.0
@joker-1439,Untitled Joker,youtube,lifestyle,23500000.0,22.96,,FALSE,0.0
@romeo,Romeo Santos,youtube,music,23500000.0,50,,FALSE,0.0
@mr_azmaik,Mr Azmaik,youtube,lifestyle,23500000.0,50,,FALSE,0.0
@paulolondra,Paulo Londra,youtube,music,23400000.0,4.81,AR,FALSE,0.0
@beatbox_klim.,Beatbox Klim,youtube,business,23400000.0,26.37,,FALSE,0.0
@devkefacts,DEV Ke Facts,youtube,music,23200000.0,37.43,,FALSE,0.0
@sidemen,Sidemen,youtube,music,23200000.0,50,GB,FALSE,0.0
@amauryguichonchef,Amaury Guichon,youtube,lifestyle,23100000.0,50,,FALSE,0.0
@sonymusicsouthvevo,SonyMusicSouthVEVO,youtube,music,23100000.0,18.59,,FALSE,0.0
@6ix9ine,Tekashi 6ix9ine,youtube,lifestyle,23100000.0,50,,FALSE,0.0
@charlieputh,Charlie Puth,youtube,lifestyle,23100000.0,3.97,US,FALSE,0.0
@hayataku5348,HAYATAKU ???ã,youtube,lifestyle,23000000.0,49.56,,FALSE,0.0
@prashantsharmaentertainment,Prashant Sharma Entertainment,youtube,lifestyle,23000000.0,18.15,,FALSE,0.0
@rakibhossainvlogs,Rakib Hossain,youtube,fashion,23000000.0,50,,FALSE,0.0
@jennierubyjane,JENNIE,tiktok,lifestyle,23000000.0,19.79,,TRUE,0.0
@bizarrap,Bizarrap,youtube,music,23000000.0,50,,FALSE,0.0
@likenastya_vlog,Like Nastya Vlog,youtube,lifestyle,22900000.0,50,,FALSE,0.0
@ryan,Ryan Trahan,youtube,business,22800000.0,50,,FALSE,0.0
@briannayt,Brianna,youtube,business,22800000.0,42.12,,FALSE,0.0
@pinkpanther,Official Pink Panther,youtube,lifestyle,22800000.0,50,,FALSE,0.0
@minikatanastore,Mini Katana,youtube,lifestyle,22800000.0,22.84,,FALSE,0.0
@albumcreations5437,ALBUM CREATIONS,youtube,music,22600000.0,16.13,,FALSE,0.0
@cadresplayer,Cadres,youtube,business,22500000.0,15.29,,FALSE,0.0
@beckyg,Becky G,youtube,lifestyle,22500000.0,50,US,FALSE,0.0
@shemaroobollywoodcomedy,Shemaroo Comedy,youtube,comedy,22500000.0,5.42,,FALSE,0.0
@kkubi99,? ë°±??kkubi99,youtube,lifestyle,22500000.0,29.21,,FALSE,0.0
@mrwhosetheboss,Mrwhosetheboss,youtube,tech,22400000.0,20.02,GB,FALSE,0.0
@funforkidstvhindirhymes,Fun For Kids TV - Hindi Rhymes,youtube,music,22300000.0,50,,FALSE,0.0
@emiwaybantai,Emiway Bantai,youtube,music,22300000.0,50,,FALSE,0.0
@dearsir,Dear Sir,youtube,lifestyle,22300000.0,7.11,,FALSE,0.0
@thinkmusicofficial,Think Music India,youtube,music,22300000.0,14.31,,FALSE,0.0
@hdeel,Ø§? Ø³?? Om sayf,youtube,business,22300000.0,50,,FALSE,0.0
@greengoldtv,Green Gold TV - Official Channel,youtube,lifestyle,22200000.0,13.42,,FALSE,0.0
@noorstars,Noor Stars,youtube,lifestyle,22200000.0,19.72,AE,FALSE,0.0
@rebeccazamolo,Rebecca Zamolo,youtube,business,22100000.0,39.62,,FALSE,0.0
@supercarblondie,Supercar Blondie,youtube,lifestyle,22100000.0,23.55,,FALSE,0.0
@peetmontzingo,Peet Montzingo,youtube,music,22100000.0,50,,FALSE,0.0
@germangarmendia,German Garmendia,tiktok,lifestyle,22100000.0,6.82,,TRUE,0.0
@aanganwadi_ke_bacche,Aanganwadi Ke Bacche,youtube,lifestyle,22000000.0,50,,FALSE,0.0
@jagdishcomedian,Jagdish Comedian,youtube,lifestyle,22000000.0,44.51,,FALSE,0.0
@huba3,HUBA?ë°,youtube,lifestyle,22000000.0,50,,FALSE,0.0
@spizee,Spizee,youtube,lifestyle,21900000.0,50,,FALSE,0.0
@gordonramsay,Gordon Ramsay,youtube,food,21900000.0,10.25,,FALSE,0.0
@bravewilderness,Brave Wilderness,youtube,lifestyle,21800000.0,22.64,,FALSE,0.0
@clashofclans,Clash of Clans,youtube,lifestyle,21800000.0,19.02,,FALSE,0.0
@josetotoyportugues,JosÃ© Totoy em PortuguÃªs (BR),youtube,comedy,21800000.0,15.37,,FALSE,0.0
@gusttavolimaoficial,Gusttavo Lima Oficial,youtube,lifestyle,21700000.0,50,,FALSE,0.0
@kalebandri,Kaleb Andri,youtube,lifestyle,21700000.0,12.05,,FALSE,0.0
@vishhalandnaina,Vishal Rajput Official,youtube,music,21600000.0,50,,FALSE,0.0
@federicomillanv,Federico Millan,youtube,lifestyle,21600000.0,50,,FALSE,0.0
@zbingz,zbing z.,youtube,lifestyle,21600000.0,12.38,,FALSE,0.0
@carryminati,?¨??? ?µ????,instagram,business,21524694.0,5.26,,TRUE,0.0
@avicii,Avicii,youtube,lifestyle,21500000.0,50,SE,FALSE,0.0
@bihariladka,Bihari Ladka,youtube,business,21500000.0,50,,FALSE,0.0
@onedirectionvevo,OneDirectionVEVO,youtube,music,21500000.0,50,,FALSE,0.0
@sonymusicsouthofficial,Sony Music South,youtube,music,21400000.0,17.66,,FALSE,0.0
@slivkishow,SlivkiShow,youtube,business,21400000.0,48.04,,FALSE,0.0
@facttechz,FactTechz,youtube,tech,21300000.0,21.82,IN,FALSE,0.0
@buzzfeedtasty,Tasty,youtube,food,21300000.0,4.55,,FALSE,0.0
@gauravaroravlogs,Gauravaroravlogs ,youtube,lifestyle,21300000.0,27.73,,FALSE,0.0
@happylstory,Happy L story ,youtube,business,21300000.0,50,,FALSE,0.0
@maccosmetics,maccosmetics,instagram,fashion_&_style,21287580.0,2,,FALSE,0.0
@bgt,Britain's Got Talent,youtube,lifestyle,21200000.0,10.24,,FALSE,0.0
@dentaldigest,Dental Digest,youtube,business,21200000.0,50,,FALSE,0.0
@desimelodies,DM - Desi Melodies,youtube,music,21200000.0,35.79,,FALSE,0.0
@kimandnorth,Kim and North,tiktok,lifestyle,21100000.0,5.65,,TRUE,0.0
@kai_cenat,Kai Cenat,tiktok,lifestyle,21100000.0,10.38,,TRUE,0.0
@adhemz,Adhemz,youtube,business,21100000.0,22.42,,FALSE,0.0
@devkeexperiment,DEV Ke Experiment,youtube,education,21100000.0,50,,FALSE,0.0
@bhuvan.bam22,Bhuvan Bam,instagram,lifestyle,21085591.0,6.64,,TRUE,0.0
@adamw,Adam W,youtube,lifestyle,21000000.0,50,,FALSE,0.0
@jakepaul,Jake Paul,youtube,business,21000000.0,23.71,,FALSE,0.0
@madisonbeer,madison beer,tiktok,lifestyle,21000000.0,10.83,,TRUE,0.0
@kidstvindiahindirhymes,Kids TV India Hindi Nursery Rhymes,youtube,music,20900000.0,23.52,,FALSE,0.0
@matt.larose,Matt Larose,youtube,lifestyle,20900000.0,50,,FALSE,0.0
@mkbhd,Marques Brownlee,youtube,tech,20900000.0,14.13,US,FALSE,0.0
@sonotek,Sonotek,youtube,music,20900000.0,5.01,,FALSE,0.0
@likenastyacollections,Like Nastya Collections,youtube,gaming,20900000.0,50,,FALSE,0.0
@nhstudioz,NH Studioz,youtube,business,20800000.0,5.29,,FALSE,0.0
@caylusyt,Caylus,youtube,gaming,20800000.0,18.12,,FALSE,0.0
@asgamingsahil,AS Gaming,youtube,gaming,20800000.0,9.24,,FALSE,0.0
@dhot,Dhot Design,youtube,lifestyle,20800000.0,32.71,,FALSE,0.0
@caylus,Caylus  ,youtube,gaming,20800000.0,18.08,,FALSE,0.0
@theodd1sout,TheOdd1sOut,youtube,lifestyle,20700000.0,50,US,FALSE,0.0
@travisscottxx,Travis Scott,youtube,lifestyle,20700000.0,50,,FALSE,0.0
@a2motivation,A2 Motivation by Arvind Arora,youtube,music,20700000.0,11.09,,FALSE,0.0
@popchartbusters,Pop Chartbusters,youtube,music,20700000.0,21.98,,FALSE,0.0
@dailydoseofinternet,Daily Dose Of Internet,youtube,lifestyle,20700000.0,45.82,US,FALSE,0.0
@ryanhiga,nigahiga,youtube,business,20700000.0,50,US,FALSE,0.0
@apple,Apple,youtube,tech,20600000.0,28.8,,FALSE,0.0
@sr_indori09,Sr indori09,youtube,lifestyle,20600000.0,42.98,,FALSE,0.0
@farruko,Farruko,youtube,music,20600000.0,50,US,FALSE,0.0
@gatogalactico,Gato Galactico,youtube,lifestyle,20600000.0,11.9,,FALSE,0.0
@marusya_outdoors,Marusya Outdoors,youtube,lifestyle,20600000.0,50,,FALSE,0.0
@veritasium,Veritasium,youtube,education,20600000.0,3.15,US,FALSE,0.0
@elvish_yadav,Elvish Raosahab,instagram,lifestyle,20556838.0,10.55,,TRUE,0.0
@ivanaalawi,Ivana Alawi,youtube,lifestyle,20500000.0,36.59,,FALSE,0.0
@thepoznavatel,?Ð¾Ð·Ð½Ð°Ð²Ð°?ÐµÐ»?,youtube,lifestyle,20500000.0,50,,FALSE,0.0
@ptxofficial,Pentatonix,youtube,lifestyle,20500000.0,50,,FALSE,0.0
@behindwoodstv,Behindwoods TV,youtube,fashion,20400000.0,1.58,,FALSE,0.0
@kashviadlakha,Kashvi Adlakha,youtube,lifestyle,20400000.0,30.81,,FALSE,0.0
@officialpsy,officialpsy,youtube,lifestyle,20400000.0,50,,FALSE,0.0
@glitch,GLITCH,youtube,lifestyle,20400000.0,50,,FALSE,0.0
@skrillex,Skrillex,youtube,lifestyle,20400000.0,50,,FALSE,0.0
@pencilmation,Pencilmation,youtube,lifestyle,20400000.0,30.62,,FALSE,0.0
@iam_nandinirajput,iam_nandinirajput,youtube,lifestyle,20400000.0,12.56,,FALSE,0.0
@aayuandpihushow,Aayu and Pihu Show,youtube,gaming,20400000.0,50,,FALSE,0.0
@jojosim,Jojo Sim,youtube,food,20300000.0,34.44,,FALSE,0.0
@itsmeissie,itsmeissie,youtube,lifestyle,20300000.0,49.63,,FALSE,0.0
@cardib,Cardi B,youtube,music,20300000.0,50,,FALSE,0.0
@glebo,Glebo,youtube,lifestyle,20300000.0,38.44,,FALSE,0.0
@morealia,MoreAliA,youtube,lifestyle,20300000.0,12.19,,FALSE,0.0
@staywild-,Stay Wild,youtube,food,20300000.0,50,,FALSE,0.0
@authenticgames,AuthenticGames,youtube,gaming,20200000.0,9.21,,FALSE,0.0
@thehypehouse,The Hype House,tiktok,music,20100000.0,5.46,,TRUE,0.0
@robleisiutu,RobleisIUTU,youtube,lifestyle,20100000.0,15.21,,FALSE,0.0
@react,REACT,youtube,food,20100000.0,12.61,,FALSE,0.0
@squeezie,SQUEEZIE,youtube,lifestyle,20100000.0,32.18,,FALSE,0.0
@5minutecraftsdiy,5-Minute Crafts DIY,youtube,lifestyle,20100000.0,3.4,,FALSE,0.0
@tiyaa_ningwal_offical,tiyaa_ningwal_official,youtube,lifestyle,20100000.0,28.32,,FALSE,0.0
@kendricklamar,Kendrick Lamar,youtube,lifestyle,20100000.0,50,,FALSE,0.0
@ethanfunnyfamily,Ethan Funny Family,youtube,gaming,20100000.0,48.29,,FALSE,0.0
@itsdrryan,Dr Ryan,youtube,lifestyle,20000000.0,31.11,,FALSE,0.0
@5minutecraftsplay,5-Minute Crafts PLAY,youtube,lifestyle,20000000.0,4.12,,FALSE,0.0
@elikids,Eli Kids - Cartoons & Songs,youtube,music,20000000.0,34.12,,FALSE,0.0
@mileycyrus,Miley Cyrus,youtube,lifestyle,20000000.0,50,,FALSE,0.0
@centralcee,CentralCee,tiktok,lifestyle,19900000.0,16.89,,TRUE,0.0
@theshilpashetty,Shilpa Shetty,tiktok,lifestyle,19900000.0,6.11,,TRUE,0.0
@natkhatmaha,Natkhat Maha,youtube,lifestyle,19800000.0,50,,FALSE,0.0
@matt_rife,Matt Rife,tiktok,business,19800000.0,6.58,,TRUE,0.0
@roses_are_rosie,ROSÃ,youtube,lifestyle,19800000.0,50,,FALSE,0.0
@unspeakable,Unspeakable,youtube,lifestyle,19700000.0,50,,FALSE,0.0
@genhalilintar,GEN HALILINTAR,youtube,fashion,19700000.0,16.99,,FALSE,0.0
@miroska-tv,?Ð¸?Ð¾?ÐºÐ° Ð¢?,youtube,education,19700000.0,50,,FALSE,0.0
@jukilop,JukiLop,youtube,lifestyle,19700000.0,50,,FALSE,0.0
@outdoorboys,Outdoor Boys,youtube,food,19700000.0,36.21,,FALSE,0.0
@buzzfeedvideo,BuzzFeedVideo,youtube,lifestyle,19700000.0,11.33,,FALSE,0.0
@calvinharris,Calvin Harris,youtube,lifestyle,19600000.0,50,,FALSE,0.0
@gametheory,The Game Theorists,youtube,travel,19600000.0,27.11,,FALSE,0.0
@hikakintv,HikakinTV,youtube,gaming,19600000.0,21.13,,FALSE,0.0
@msrachel,Ms Rachel - Toddler Learning Videos,youtube,tech,19600000.0,50,,FALSE,0.0
@goodmythicalmorning,Good Mythical Morning,youtube,travel,19600000.0,12.33,,FALSE,0.0
@monsta,Monsta,youtube,lifestyle,19500000.0,15.23,,FALSE,0.0
@pinkfong_espanol,Pinkfong en espaÃ±ol - Canciones Infantiles,youtube,lifestyle,19500000.0,22.48,,FALSE,0.0
@lilnasx,Lil Nas X,youtube,lifestyle,19500000.0,50,,FALSE,0.0
@ckntoys,CKN ,youtube,lifestyle,19400000.0,50,,FALSE,0.0
@nessaabarrett,Ness,tiktok,lifestyle,19400000.0,5.97,,TRUE,0.0
@mrmarmok,Marmok,youtube,lifestyle,19400000.0,45.44,,FALSE,0.0
@jennamarbles,JennaMarbles,youtube,business,19400000.0,38.72,,FALSE,0.0
@chang0000,Tráº§n Thá»?Thu Trang,youtube,lifestyle,19400000.0,41.31,,FALSE,0.0
@_the_clean_girl,Clean Girl,youtube,lifestyle,19400000.0,50,,FALSE,0.0
@saregamahumbhojpuri,Saregama Hum Bhojpuri,youtube,lifestyle,19400000.0,17.36,,FALSE,0.0
@the_brown_siblings,THE BROWN SIBLINGS,youtube,music,19400000.0,35.05,,FALSE,0.0
@douhalaribiii,Douha laribii,tiktok,lifestyle,19300000.0,6.67,,TRUE,0.0
@zutigang,ZutiGang,youtube,lifestyle,19300000.0,50,,FALSE,0.0
@sonyakisa8,Sonyakisa8 TT,youtube,lifestyle,19200000.0,50,,FALSE,0.0
@twice,TWICE,youtube,lifestyle,19200000.0,19.09,,FALSE,0.0
@tonniartandcraft,Tonni art and craft,youtube,music,19200000.0,25.76,,FALSE,0.0
@nishujeetarya,Nishu jeet aarya,youtube,business,19200000.0,31.21,,FALSE,0.0
@laharimusicindia,Lahari Music,youtube,music,19200000.0,6.15,,FALSE,0.0
@tondegamer,Tonde Gamer,youtube,gaming,19100000.0,9.61,,FALSE,0.0
@portadosfundos,Porta dos Fundos,youtube,comedy,19000000.0,13.92,,FALSE,0.0
@jackblack,Jack Black,tiktok,lifestyle,19000000.0,8.36,,TRUE,0.0
@rauwalejandro,rauwalejandro,tiktok,music,19000000.0,7.1,,TRUE,0.0
@keniaos,Kenia Os,instagram,beauty,18956299.0,2.66,,TRUE,0.0
@livcomedy,LIV Comedy,youtube,comedy,18900000.0,3.64,,FALSE,0.0
@queen,Queen Official,youtube,lifestyle,18900000.0,45.87,,FALSE,0.0
@minecraft,Minecraft,youtube,lifestyle,18900000.0,12.61,,FALSE,0.0
@sebastianyatra,SebastiÃ¡n Yatra,youtube,music,18900000.0,50,,FALSE,0.0
@noelgoescrazy,Noel Robinson,youtube,lifestyle,18900000.0,35.75,,FALSE,0.0
@robtopgames,RobTopGames,youtube,gaming,18800000.0,36.47,,FALSE,0.0
@thevishalbhatt,The Vishal bhatt,youtube,lifestyle,18800000.0,36.23,,FALSE,0.0
@raywilliamjohnson,Ray William Johnson,youtube,lifestyle,18700000.0,25.72,,FALSE,0.0
@hafu,Hafu Go,youtube,education,18600000.0,50,,FALSE,0.0
@koushalmonga,Koushal Monga,youtube,business,18600000.0,50,,FALSE,0.0
@factoholic,FactoHolic,youtube,business,18600000.0,50,,FALSE,0.0
@im_siowei,im_siowei,youtube,gaming,18500000.0,50,,FALSE,0.0
@lanadelrey,Lana Del Rey,youtube,music,18500000.0,50,,FALSE,0.0
@crazyfrog,Crazy Frog,youtube,education,18500000.0,50,,FALSE,0.0
@ianboggs,Ian Boggs,youtube,lifestyle,18500000.0,38.04,,FALSE,0.0
@shane,shane,youtube,lifestyle,18500000.0,41.86,,FALSE,0.0
@spider_vambi,Spider-VAMBI,youtube,lifestyle,18400000.0,24.94,,FALSE,0.0
@freefireindiaofficial,Free Fire India Official,youtube,lifestyle,18400000.0,8.06,,FALSE,0.0
@mastikipathshala009,Masti Ki Paathshala,youtube,lifestyle,18400000.0,50,,FALSE,0.0
@quantummakers,Quantum Makers,youtube,tech,18400000.0,33.17,,FALSE,0.0
@demirose,Demi ?¹,instagram,lifestyle,18397955.0,1.12,,FALSE,0.0
@mashabearukraine,?Ð°?Ð° ?Ð° ?ÐµÐ´Ð¼?Ð´?,youtube,lifestyle,18300000.0,23.82,,FALSE,0.0
@50cent,50 Cent,youtube,music,18300000.0,50,,FALSE,0.0
@lawbymike,Law By Mike,youtube,lifestyle,18300000.0,50,,FALSE,0.0
@manishsahufitness47,Manish Sahu 47,youtube,business,18300000.0,17.63,,FALSE,0.0
@teratrigun,Tera Trigun,youtube,lifestyle,18200000.0,50,,FALSE,0.0
@anitta,Anitta,youtube,music,18200000.0,50,,FALSE,0.0
@shakiravevo,shakiraVEVO,youtube,music,18200000.0,50,,FALSE,0.0
@sportsnation,SportsNation,youtube,lifestyle,18200000.0,18.94,,FALSE,0.0
@demilovato,Demi Lovato,youtube,lifestyle,18200000.0,50,,FALSE,0.0
@juliagisella,JULIA GISELLA,youtube,business,18100000.0,50,,FALSE,0.0
@thehelpinghand2479,help_by_god?«,youtube,lifestyle,18100000.0,44.76,,FALSE,0.0
@futcrunch,Futcrunch,youtube,business,18100000.0,50,,FALSE,0.0
@supermaxim,Super Max,youtube,comedy,18100000.0,31.12,,FALSE,0.0
@ashishchanchlani,Ashish Chanchlani,instagram,lifestyle,18091701.0,2.37,,TRUE,0.0
@penguinz0,penguinz0,youtube,lifestyle,18000000.0,10.37,,FALSE,0.0
@theacefamily,The ACE Family,youtube,lifestyle,18000000.0,35.9,,FALSE,0.0
@alexarivera,Alexa Rivera,youtube,lifestyle,18000000.0,50,,FALSE,0.0
@themcfivecircus,The McFive Circus,youtube,lifestyle,18000000.0,18.99,,FALSE,0.0
@camilacabello,Camila Cabello,tiktok,lifestyle,18000000.0,7,,TRUE,0.0
@lelepons,Lele Pons,youtube,lifestyle,17900000.0,50,,FALSE,0.0
@lukedavidson81,Luke Davidson,youtube,business,17900000.0,49.5,,FALSE,0.0
@priya06biswas,Priya Biswas,youtube,lifestyle,17900000.0,9.76,,FALSE,0.0
@sevengersofficial,SEVENGERS,youtube,lifestyle,17900000.0,50,,FALSE,0.0
@cleoycuquin,Cleo y Cuquin - Canciones infantiles,youtube,lifestyle,17800000.0,29.88,,FALSE,0.0
@howtobasic,HowToBasic,youtube,business,17800000.0,33.79,,FALSE,0.0
@_gogo2728,gogo 2728,youtube,lifestyle,17800000.0,37.46,,FALSE,0.0
@candy.superstar,Candy Superstar,youtube,lifestyle,17800000.0,50,,FALSE,0.0
@pitbull,Pitbull,youtube,music,17700000.0,50,,FALSE,0.0
@ladygaga,ladygaga,tiktok,lifestyle,17700000.0,5.52,,TRUE,0.0
@senoritainfluencer,SeÃ±orita Influencer,youtube,lifestyle,17700000.0,44.68,,FALSE,0.0
@timesmusicindia,Times Music,youtube,music,17600000.0,10.76,,FALSE,0.0
@jenniferlopez,Jennifer Lopez,youtube,music,17600000.0,50,,FALSE,0.0
@newdaynewgame,Enes Batur S,youtube,lifestyle,17600000.0,28.78,,FALSE,0.0
@comeplaywithme,Come Play With Me,youtube,education,17600000.0,50,,FALSE,0.0
@infobellskannadarhymes,infobells - Kannada,youtube,fashion,17600000.0,50,,FALSE,0.0
@lilpumpeskii,Lil Pump,youtube,lifestyle,17600000.0,50,,FALSE,0.0
@failarmy,FailArmy,youtube,comedy,17500000.0,30.01,,FALSE,0.0
@houseofhighlights,House of Highlights,youtube,lifestyle,17500000.0,8.87,,FALSE,0.0
@popularmmos,PopularMMOs,youtube,lifestyle,17500000.0,18.07,,FALSE,0.0
@desigamers_,Desi Gamers,youtube,gaming,17500000.0,10.99,,FALSE,0.0
@dishitanaveen,Dishita and Naveen Joshi,youtube,lifestyle,17500000.0,46.09,,FALSE,0.0
@arianagrandevevo,ArianaGrandeVevo,youtube,lifestyle,17400000.0,50,,FALSE,0.0
@tappu_parmar_sevasi,Tappu Parmar Sevasi,youtube,lifestyle,17400000.0,21.35,,FALSE,0.0
@squidgamenetflix,Squid Game Netflix,tiktok,gaming,17400000.0,6.4,,TRUE,0.0
@haileybieber,Hailey Bieber,tiktok,lifestyle,17300000.0,5.83,,TRUE,0.0
@moonbugkids_singalongwithme,Sing Along With Me!,youtube,music,17300000.0,20.69,,FALSE,0.0
@compot,?Ð¾Ð¼Ð¿Ð¾?,youtube,lifestyle,17300000.0,20.02,,FALSE,0.0
@prestonplayz,PrestonPlayz,youtube,gaming,17300000.0,40.29,,FALSE,0.0
@nehakakkar,Neha Kakkar,tiktok,lifestyle,17300000.0,6.12,,TRUE,0.0
@gabyandalex2379,Gaby and Alex,youtube,music,17300000.0,50,,FALSE,0.0
@shreemanitripathi,Shreemani Tripathi,youtube,tech,17300000.0,50,,FALSE,0.0
@nurrayni25real,nurrayni25,youtube,lifestyle,17300000.0,40.79,,FALSE,0.0
@smitichoudhury9,Smiti Choudhury ,youtube,lifestyle,17300000.0,50,,FALSE,0.0
@jennierubyjane,JENNIE,youtube,lifestyle,17300000.0,50,,FALSE,0.0
@chinamcclain,China,tiktok,lifestyle,17300000.0,7.28,,TRUE,0.0
@agt,America?s Got Talent,tiktok,lifestyle,17200000.0,5.26,,TRUE,0.0
@jflamusic,JFlaMusic,youtube,music,17200000.0,50,,FALSE,0.0
@genierock,Genierock,youtube,music,17200000.0,43.46,,FALSE,0.0
@merrickhanna,Merrick Hanna,youtube,business,17200000.0,45.4,,FALSE,0.0
@secretvlog,Secret Vlog,youtube,lifestyle,17200000.0,26.89,,FALSE,0.0
@rs1313shorts,RS 1313 SHORTS,youtube,comedy,17200000.0,7.43,,FALSE,0.0
@edisonpts,EdisonPts,youtube,lifestyle,17200000.0,11.31,,FALSE,0.0
@daviddobrik,David Dobrik,youtube,business,17200000.0,50,,FALSE,0.0
@pledis17,SEVENTEEN,youtube,lifestyle,17200000.0,13.72,,FALSE,0.0
@camilacabello,Camila Cabello,youtube,lifestyle,17100000.0,50,,FALSE,0.0
@camerondallas,Cameron Dallas,tiktok,music,17100000.0,13.82,,TRUE,0.0
@?Ø¬?Ø¯?_?Ø¬?Ø¯?,?Ø¬?Ø¯? ?Ø¬?Ø¯?,youtube,music,17100000.0,50,,FALSE,0.0
@mythpat,Mythpat,youtube,lifestyle,17100000.0,50,,FALSE,0.0
@littleglove,LittleGlove,youtube,education,17000000.0,38.4,,FALSE,0.0
@boyceavenue,Boyce Avenue,youtube,music,17000000.0,50,,FALSE,0.0
@crashcourse,CrashCourse,youtube,education,17000000.0,5.76,US,FALSE,0.0
@saturdaynightlive,Saturday Night Live,youtube,music,17000000.0,11.36,,FALSE,0.0
@indorephysicalacademy.,Indore Physical Academy,youtube,lifestyle,17000000.0,8.69,,FALSE,0.0
@samsmith,SAM SMITH,youtube,music,17000000.0,50,,FALSE,0.0
@chuchutvhindi,ChuChuTV Hindi,youtube,lifestyle,16900000.0,50,,FALSE,0.0
@prashantrajputt,Prashant Rajput,youtube,business,16900000.0,17.19,,FALSE,0.0
@englishconnectionbykanchan,English Connection,youtube,education,16900000.0,9.86,,FALSE,0.0
@camilo,Camilo,youtube,lifestyle,16900000.0,50,,FALSE,0.0
@antarikshyatra,Antariksh Yatra,youtube,tech,16900000.0,28.99,,FALSE,0.0
@kreekcraft,KreekCraft,youtube,lifestyle,16900000.0,6.17,,FALSE,0.0
@upwalaaryan5480,up wala aryan,youtube,lifestyle,16800000.0,50,,FALSE,0.0
@boriskatefamily,BorisKateFamily,youtube,lifestyle,16800000.0,31.4,,FALSE,0.0
@bigbang,BIGBANG,youtube,lifestyle,16800000.0,50,,FALSE,0.0
@linustechtips,Linus Tech Tips,youtube,tech,16800000.0,3.95,CA,FALSE,0.0
@rupalchoudharytd,RupalChoudhary TD,youtube,comedy,16700000.0,16.39,,FALSE,0.0
@greatindianasmr,Great Indian Asmr,youtube,fashion,16700000.0,3.19,IN,FALSE,0.0
@themccartyfam,The McCartys,youtube,education,16700000.0,43.88,,FALSE,0.0
@murliwalehausla,Murliwale Hausla,youtube,lifestyle,16700000.0,28.88,,FALSE,0.0
@leesiyoung38,?´ì??tiktok,lifestyle,16700000,6.31,,TRUE,0,
@olivia.valent,Olivia Valent,youtube,lifestyle,16700000.0,23.77,,FALSE,0.0
@maizenofficial,Maizen,youtube,lifestyle,16700000.0,50,,FALSE,0.0
@lizakoshy,Liza Koshy,youtube,lifestyle,16600000.0,50,,FALSE,0.0
